race,stage_number,classification_type,rank,rider_name,rider_slug,rider_url,bib,team_name,team_slug,team_url,time,gap,points,bonus,source_url
La Vuelta,1,stage,1,J. PHILIPSEN,jasper-philipsen,https://www.lavuelta.es/en/rider/71/alpecin-deceuninck/jasper-philipsen,71,ALPECIN-DECEUNINCK,,,04h 09' 12'',-,-,B : 10'',https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,2,E. VERNON,ethan-kane-vernon,https://www.lavuelta.es/en/rider/227/israel-premier-tech/ethan-kane-vernon,227,ISRAEL - PREMIER TECH,,,04h 09' 12'',-,-,B : 6'',https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,3,O. AULAR SANABRIA,orluis-alberto-aular-sanabria,https://www.lavuelta.es/en/rider/32/movistar-team/orluis-alberto-aular-sanabria,32,MOVISTAR TEAM,,,04h 09' 12'',-,-,B : 4'',https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,4,E. VIVIANI,elia-viviani,https://www.lavuelta.es/en/rider/207/lotto/elia-viviani,207,LOTTO,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,5,I. GARCIA CORTINA,ivan-garcia-cortina,https://www.lavuelta.es/en/rider/36/movistar-team/ivan-garcia-cortina,36,MOVISTAR TEAM,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,6,D. GONZALEZ LOPEZ,david-gonzalez-lopez,https://www.lavuelta.es/en/rider/117/q36-5-pro-cycling-team/david-gonzalez-lopez,117,Q36.5 PRO CYCLING TEAM,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,7,B. COQUARD,bryan-coquard,https://www.lavuelta.es/en/rider/175/cofidis/bryan-coquard,175,COFIDIS,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,8,G. SILVA COUSSAN,guillermo-thomas-silva-coussan,https://www.lavuelta.es/en/rider/141/caja-rural-seguros-rga/guillermo-thomas-silva-coussan,141,CAJA RURAL-SEGUROS RGA,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,9,T. PIDCOCK,tom-pidcock,https://www.lavuelta.es/en/rider/111/q36-5-pro-cycling-team/tom-pidcock,111,Q36.5 PRO CYCLING TEAM,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,10,M. MIHKELS,madis-mihkels,https://www.lavuelta.es/en/rider/83/ef-education-easypost/madis-mihkels,83,EF EDUCATION - EASYPOST,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,11,T. VAN DIJKE,tim-van-dijke,https://www.lavuelta.es/en/rider/47/red-bull-bora-hansgrohe/tim-van-dijke,47,RED BULL - BORA - HANSGROHE,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,12,B. TURNER,ben-turner,https://www.lavuelta.es/en/rider/68/ineos-grenadiers/ben-turner,68,INEOS GRENADIERS,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,13,E. PLANCKAERT,edward-planckaert,https://www.lavuelta.es/en/rider/75/alpecin-deceuninck/edward-planckaert,75,ALPECIN-DECEUNINCK,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,14,M. PEDERSEN,mads-pedersen,https://www.lavuelta.es/en/rider/27/lidl-trek/mads-pedersen,27,LIDL-TREK,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,15,D. CAVIA SANZ,daniel-cavia-sanz,https://www.lavuelta.es/en/rider/218/burgos-burpellet-bh/daniel-cavia-sanz,218,BURGOS-BURPELLET-BH,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,16,C. VAN UDEN,casper-cornelis-van-uden,https://www.lavuelta.es/en/rider/197/team-picnic-postnl/casper-cornelis-van-uden,197,TEAM PICNIC POSTNL,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,17,G. GAROFOLI,gianmarco-garofoli,https://www.lavuelta.es/en/rider/58/soudal-quick-step/gianmarco-garofoli,58,SOUDAL QUICK-STEP,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,18,S. ANIOLKOWSKI,stanislaw-aniolkowski,https://www.lavuelta.es/en/rider/173/cofidis/stanislaw-aniolkowski,173,COFIDIS,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,19,J. STEWART,thomas-jake-stewart,https://www.lavuelta.es/en/rider/226/israel-premier-tech/thomas-jake-stewart,226,ISRAEL - PREMIER TECH,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,20,A. MARIT,arne-marit,https://www.lavuelta.es/en/rider/184/intermarche-wanty/arne-marit,184,INTERMARCHÉ - WANTY,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,21,P. REINDERINK,pepijn-reinderink,https://www.lavuelta.es/en/rider/54/soudal-quick-step/pepijn-reinderink,54,SOUDAL QUICK-STEP,,,04h 09' 12'',-,-,B : 6'',https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,22,J. BIERMANS,jenthe-biermans,https://www.lavuelta.es/en/rider/162/arkea-b-b-hotels/jenthe-biermans,162,ARKEA-B&B HOTELS,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,23,A. ZINGLE,axel-zingle,https://www.lavuelta.es/en/rider/12/team-visma-lease-a-bike/axel-zingle,12,TEAM VISMA | LEASE A BIKE,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,24,T. GRUEL,thibaud-gruel,https://www.lavuelta.es/en/rider/134/groupama-fdj/thibaud-gruel,134,GROUPAMA-FDJ,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,25,F. CHRISTEN,fabio-christen,https://www.lavuelta.es/en/rider/114/q36-5-pro-cycling-team/fabio-christen,114,Q36.5 PRO CYCLING TEAM,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,26,A. FAGUNDEZ LIMA,antonio-eric-fagundez-lima,https://www.lavuelta.es/en/rider/213/burgos-burpellet-bh/antonio-eric-fagundez-lima,213,BURGOS-BURPELLET-BH,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,27,M. BJERG,mikkel-norsgaard-bjerg,https://www.lavuelta.es/en/rider/3/uae-team-emirates-xrg/mikkel-norsgaard-bjerg,3,UAE TEAM EMIRATES XRG,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,28,S. BUITRAGO,santiago-buitrago-sanchez,https://www.lavuelta.es/en/rider/102/bahrain-victorious/santiago-buitrago-sanchez,102,BAHRAIN VICTORIOUS,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,29,L. LOZOUET,leandre-lozouet,https://www.lavuelta.es/en/rider/164/arkea-b-b-hotels/leandre-lozouet,164,ARKEA-B&B HOTELS,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,30,J. RICKAERT,jonas-rickaert,https://www.lavuelta.es/en/rider/76/alpecin-deceuninck/jonas-rickaert,76,ALPECIN-DECEUNINCK,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,31,I. OLIVEIRA,ivo-emanuel-alves-oliveira,https://www.lavuelta.es/en/rider/6/uae-team-emirates-xrg/ivo-emanuel-alves-oliveira,6,UAE TEAM EMIRATES XRG,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,32,J. HINDLEY,jai-hindley,https://www.lavuelta.es/en/rider/41/red-bull-bora-hansgrohe/jai-hindley,41,RED BULL - BORA - HANSGROHE,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,33,H. ARTZ,huub-artz,https://www.lavuelta.es/en/rider/181/intermarche-wanty/huub-artz,181,INTERMARCHÉ - WANTY,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,34,S. KRAGH ANDERSEN,soren-kragh-andersen,https://www.lavuelta.es/en/rider/26/lidl-trek/soren-kragh-andersen,26,LIDL-TREK,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,35,D. DE POOTER,dries-de-pooter,https://www.lavuelta.es/en/rider/183/intermarche-wanty/dries-de-pooter,183,INTERMARCHÉ - WANTY,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,36,C. CANAL BLANCO,carlos-canal-blanco,https://www.lavuelta.es/en/rider/33/movistar-team/carlos-canal-blanco,33,MOVISTAR TEAM,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,37,A. FOLDAGER,anders-foldager,https://www.lavuelta.es/en/rider/154/team-jayco-alula/anders-foldager,154,TEAM JAYCO ALULA,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,38,J. LABROSSE,jordan-labrosse,https://www.lavuelta.es/en/rider/95/decathlon-ag2r-la-mondiale-team/jordan-labrosse,95,DECATHLON AG2R LA MONDIALE TEAM,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,39,B. ARMIRAIL,bruno-armirail,https://www.lavuelta.es/en/rider/92/decathlon-ag2r-la-mondiale-team/bruno-armirail,92,DECATHLON AG2R LA MONDIALE TEAM,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,40,R. MOLARD,rudy-molard,https://www.lavuelta.es/en/rider/136/groupama-fdj/rudy-molard,136,GROUPAMA-FDJ,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,41,J. VINGEGAARD,jonas-vingegaard-hansen,https://www.lavuelta.es/en/rider/11/team-visma-lease-a-bike/jonas-vingegaard-hansen,11,TEAM VISMA | LEASE A BIKE,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,42,N. CONCI,nicola-conci,https://www.lavuelta.es/en/rider/122/xds-astana-team/nicola-conci,122,XDS ASTANA TEAM,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,43,B. TULETT,ben-tulett,https://www.lavuelta.es/en/rider/17/team-visma-lease-a-bike/ben-tulett,17,TEAM VISMA | LEASE A BIKE,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,44,A. SEGAERT,alec-segaert,https://www.lavuelta.es/en/rider/204/lotto/alec-segaert,204,LOTTO,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,45,M. JORGENSON,matteo-jorgenson,https://www.lavuelta.es/en/rider/14/team-visma-lease-a-bike/matteo-jorgenson,14,TEAM VISMA | LEASE A BIKE,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,46,G. CICCONE,giulio-ciccone,https://www.lavuelta.es/en/rider/23/lidl-trek/giulio-ciccone,23,LIDL-TREK,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,47,F. GANNA,filippo-ganna,https://www.lavuelta.es/en/rider/63/ineos-grenadiers/filippo-ganna,63,INEOS GRENADIERS,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,48,R. GARCIA PIERNA,raul-garcia-pierna,https://www.lavuelta.es/en/rider/161/arkea-b-b-hotels/raul-garcia-pierna,161,ARKEA-B&B HOTELS,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,49,D. GAUDU,david-gaudu,https://www.lavuelta.es/en/rider/133/groupama-fdj/david-gaudu,133,GROUPAMA-FDJ,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,50,J. AYUSO,juan-ayuso-pesquera,https://www.lavuelta.es/en/rider/2/uae-team-emirates-xrg/juan-ayuso-pesquera,2,UAE TEAM EMIRATES XRG,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,51,M. KWIATKOWSKI,michal-kwiatkowski,https://www.lavuelta.es/en/rider/65/ineos-grenadiers/michal-kwiatkowski,65,INEOS GRENADIERS,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,52,X. AZPARREN IRURZUN,xabier-azparren-irurzun,https://www.lavuelta.es/en/rider/113/q36-5-pro-cycling-team/xabier-azparren-irurzun,113,Q36.5 PRO CYCLING TEAM,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,53,M. SOLER,marc-soler,https://www.lavuelta.es/en/rider/7/uae-team-emirates-xrg/marc-soler,7,UAE TEAM EMIRATES XRG,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,54,S. CHUMIL GONZALEZ,sergio-geovani-chumil-gonzalez,https://www.lavuelta.es/en/rider/212/burgos-burpellet-bh/sergio-geovani-chumil-gonzalez,212,BURGOS-BURPELLET-BH,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,55,J. LECERF,junior-lecerf,https://www.lavuelta.es/en/rider/52/soudal-quick-step/junior-lecerf,52,SOUDAL QUICK-STEP,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,56,M. VANSEVENANT,mauri-vansevenant,https://www.lavuelta.es/en/rider/56/soudal-quick-step/mauri-vansevenant,56,SOUDAL QUICK-STEP,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,57,K. VERMAERKE,kevin-vermaerke,https://www.lavuelta.es/en/rider/198/team-picnic-postnl/kevin-vermaerke,198,TEAM PICNIC POSTNL,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,58,A. MOLENAAR,alex-molenaar,https://www.lavuelta.es/en/rider/146/caja-rural-seguros-rga/alex-molenaar,146,CAJA RURAL-SEGUROS RGA,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,59,N. BURATTI,nicolo-buratti,https://www.lavuelta.es/en/rider/103/bahrain-victorious/nicolo-buratti,103,BAHRAIN VICTORIOUS,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,60,G. MARTINEZ HUERTAS,guillermo-juan-martinez-huertas,https://www.lavuelta.es/en/rider/195/team-picnic-postnl/guillermo-juan-martinez-huertas,195,TEAM PICNIC POSTNL,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,61,F. FISHER - BLACK,finn-fisher-black,https://www.lavuelta.es/en/rider/44/red-bull-bora-hansgrohe/finn-fisher-black,44,RED BULL - BORA - HANSGROHE,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,62,V. PARET PEINTRE,valentin-paret-peintre,https://www.lavuelta.es/en/rider/53/soudal-quick-step/valentin-paret-peintre,53,SOUDAL QUICK-STEP,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,63,J. CHAVES,jhoan-esteban-chaves-rubio,https://www.lavuelta.es/en/rider/81/ef-education-easypost/jhoan-esteban-chaves-rubio,81,EF EDUCATION - EASYPOST,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,64,J. CEPEDA,jefferson-cepeda,https://www.lavuelta.es/en/rider/35/movistar-team/jefferson-cepeda,35,MOVISTAR TEAM,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,65,S. KÜNG,stefan-kueng,https://www.lavuelta.es/en/rider/138/groupama-fdj/stefan-kueng,138,GROUPAMA-FDJ,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,66,S. KUSS,sepp-kuss,https://www.lavuelta.es/en/rider/16/team-visma-lease-a-bike/sepp-kuss,16,TEAM VISMA | LEASE A BIKE,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,67,B. O'CONNOR,ben-alexander-o-connor,https://www.lavuelta.es/en/rider/151/team-jayco-alula/ben-alexander-o-connor,151,TEAM JAYCO ALULA,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,68,G. MARTIN GUYONNET,guillaume-martin-guyonnet,https://www.lavuelta.es/en/rider/135/groupama-fdj/guillaume-martin-guyonnet,135,GROUPAMA-FDJ,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,69,B. JUNGELS,bob-jungels,https://www.lavuelta.es/en/rider/64/ineos-grenadiers/bob-jungels,64,INEOS GRENADIERS,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,70,P. EDDY,patrick-eddy,https://www.lavuelta.es/en/rider/191/team-picnic-postnl/patrick-eddy,191,TEAM PICNIC POSTNL,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,71,J. ALMEIDA,joao-almeida,https://www.lavuelta.es/en/rider/1/uae-team-emirates-xrg/joao-almeida,1,UAE TEAM EMIRATES XRG,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,72,K. O’BRIEN,kelland-o-brien,https://www.lavuelta.es/en/rider/158/team-jayco-alula/kelland-o-brien,158,TEAM JAYCO ALULA,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,73,R. ERMAKOV,roman-ermakov,https://www.lavuelta.es/en/rider/104/bahrain-victorious/roman-ermakov,104,BAHRAIN VICTORIOUS,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,74,G. ALEOTTI,giovanni-aleotti,https://www.lavuelta.es/en/rider/42/red-bull-bora-hansgrohe/giovanni-aleotti,42,RED BULL - BORA - HANSGROHE,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,75,P. GAMPER,patrick-gamper,https://www.lavuelta.es/en/rider/155/team-jayco-alula/patrick-gamper,155,TEAM JAYCO ALULA,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,76,M. PAASSCHENS,mathijs-paasschens,https://www.lavuelta.es/en/rider/106/bahrain-victorious/mathijs-paasschens,106,BAHRAIN VICTORIOUS,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,77,L. MEINTJES,louis-meintjes,https://www.lavuelta.es/en/rider/185/intermarche-wanty/louis-meintjes,185,INTERMARCHÉ - WANTY,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,78,C. VERONA,carlos-verona-quintanilla,https://www.lavuelta.es/en/rider/28/lidl-trek/carlos-verona-quintanilla,28,LIDL-TREK,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,79,A. TIBERI,antonio-tiberi,https://www.lavuelta.es/en/rider/101/bahrain-victorious/antonio-tiberi,101,BAHRAIN VICTORIOUS,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,80,C. HARPER,christopher-harper,https://www.lavuelta.es/en/rider/156/team-jayco-alula/christopher-harper,156,TEAM JAYCO ALULA,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,81,B. ROLLAND,brieuc-rolland,https://www.lavuelta.es/en/rider/137/groupama-fdj/brieuc-rolland,137,GROUPAMA-FDJ,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,82,V. CAMPENAERTS,victor-campenaerts,https://www.lavuelta.es/en/rider/13/team-visma-lease-a-bike/victor-campenaerts,13,TEAM VISMA | LEASE A BIKE,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,83,N. DENZ,nico-denz,https://www.lavuelta.es/en/rider/43/red-bull-bora-hansgrohe/nico-denz,43,RED BULL - BORA - HANSGROHE,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,84,F. BARCELO ARAGON,fernando-barcelo-aragon,https://www.lavuelta.es/en/rider/143/caja-rural-seguros-rga/fernando-barcelo-aragon,143,CAJA RURAL-SEGUROS RGA,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,85,F. GROSSSCHARTNER,felix-grossschartner,https://www.lavuelta.es/en/rider/4/uae-team-emirates-xrg/felix-grossschartner,4,UAE TEAM EMIRATES XRG,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,86,J. GUARDEÑO ROMA,jaume-guardeno-roma,https://www.lavuelta.es/en/rider/145/caja-rural-seguros-rga/jaume-guardeno-roma,145,CAJA RURAL-SEGUROS RGA,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,87,G. BENNETT,george-bennett,https://www.lavuelta.es/en/rider/221/israel-premier-tech/george-bennett,221,ISRAEL - PREMIER TECH,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,88,J. BERNARD,julien-bernard,https://www.lavuelta.es/en/rider/22/lidl-trek/julien-bernard,22,LIDL-TREK,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,89,F. MASNADA,fausto-masnada,https://www.lavuelta.es/en/rider/126/xds-astana-team/fausto-masnada,126,XDS ASTANA TEAM,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,90,B. ZWIEHOFF,ben-zwiehoff,https://www.lavuelta.es/en/rider/48/red-bull-bora-hansgrohe/ben-zwiehoff,48,RED BULL - BORA - HANSGROHE,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,91,M. RICCITELLO,matthew-riccitello,https://www.lavuelta.es/en/rider/228/israel-premier-tech/matthew-riccitello,228,ISRAEL - PREMIER TECH,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,92,C. BRAZ AFONSO,clement-braz-afonso,https://www.lavuelta.es/en/rider/131/groupama-fdj/clement-braz-afonso,131,GROUPAMA-FDJ,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,93,M. SCHACHMANN,maximilian-schachmann,https://www.lavuelta.es/en/rider/55/soudal-quick-step/maximilian-schachmann,55,SOUDAL QUICK-STEP,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,94,N. RAISBERG,nadav-raisberg,https://www.lavuelta.es/en/rider/225/israel-premier-tech/nadav-raisberg,225,ISRAEL - PREMIER TECH,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,95,L. VERVAEKE,louis-vervaeke,https://www.lavuelta.es/en/rider/57/soudal-quick-step/louis-vervaeke,57,SOUDAL QUICK-STEP,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,96,M. BELOKI,markel-beloki-fernandez,https://www.lavuelta.es/en/rider/82/ef-education-easypost/markel-beloki-fernandez,82,EF EDUCATION - EASYPOST,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,97,J. SHAW,james-shaw,https://www.lavuelta.es/en/rider/87/ef-education-easypost/james-shaw,87,EF EDUCATION - EASYPOST,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,98,G. PELLIZZARI,giulio-pellizzari,https://www.lavuelta.es/en/rider/45/red-bull-bora-hansgrohe/giulio-pellizzari,45,RED BULL - BORA - HANSGROHE,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,99,L. NERURKAR,lukas-nerurkar,https://www.lavuelta.es/en/rider/84/ef-education-easypost/lukas-nerurkar,84,EF EDUCATION - EASYPOST,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,100,C. HAMILTON,christopher-hamilton,https://www.lavuelta.es/en/rider/192/team-picnic-postnl/christopher-hamilton,192,TEAM PICNIC POSTNL,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,101,B. KOERDT,bjoern-koerdt,https://www.lavuelta.es/en/rider/193/team-picnic-postnl/bjoern-koerdt,193,TEAM PICNIC POSTNL,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,102,M. CAMPRUBI PIJUAN,marcel-camprubi-pijuan,https://www.lavuelta.es/en/rider/118/q36-5-pro-cycling-team/marcel-camprubi-pijuan,118,Q36.5 PRO CYCLING TEAM,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,103,L. SLOCK,liam-slock,https://www.lavuelta.es/en/rider/206/lotto/liam-slock,206,LOTTO,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,104,M. SOBRERO,matteo-sobrero,https://www.lavuelta.es/en/rider/46/red-bull-bora-hansgrohe/matteo-sobrero,46,RED BULL - BORA - HANSGROHE,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,105,A. RYAN,archie-ryan,https://www.lavuelta.es/en/rider/86/ef-education-easypost/archie-ryan,86,EF EDUCATION - EASYPOST,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,106,A. LIVYNS,arjen-livyns,https://www.lavuelta.es/en/rider/203/lotto/arjen-livyns,203,LOTTO,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
La Vuelta,1,stage,107,M. FRIGO,marco-frigo,https://www.lavuelta.es/en/rider/223/israel-premier-tech/marco-frigo,223,ISRAEL - PREMIER TECH,,,04h 09' 12'',-,-,-,https://www.lavuelta.es/en/rankings/stage-1
